0.0, 2.0, 10.0, 4.0, 2.0, 2.0, 14.0, 50.0, 19.0, 2.0, 14.0
0.0, 2.0, 10.0, 4.0, 2.0, 2.0, 14.0, 49.0, 18.0, 5.0, 14.0
0.0, 2.0, 9.0, 3.0, 2.0, 2.0, 14.0, 61.0, 21.0, 0.0, 14.0
0.0, 2.0, 9.0, 3.0, 2.0, 2.0, 14.0, 60.0, 20.0, 1.0, 14.0
0.0, 2.0, 9.0, 3.0, 1.0, 2.0, 14.0, 59.0, 19.0, 1.0, 14.0
0.0, 2.0, 9.0, 3.0, 1.0, 2.0, 0.0, 2.0, 1.0, 0.0, 1.0
0.0, 2.0, 11.0, 3.0, 3.0, 2.0, 14.0, 72.0, 21.0, 0.0, 15.0
0.0, 2.0, 11.0, 3.0, 3.0, 2.0, 15.0, 72.0, 21.0, 1.0, 15.0
0.0, 2.0, 11.0, 3.0, 3.0, 2.0, 15.0, 71.0, 20.0, 2.0, 15.0
0.0, 5.0, 16.0, 6.0, 2.0, 5.0, 13.0, 72.0, 18.0, 3.0, 13.0
0.0, 5.0, 16.0, 6.0, 2.0, 5.0, 13.0, 71.0, 17.0, 3.0, 13.0
0.0, 2.0, 10.0, 3.0, 2.0, 2.0, 23.0, 95.0, 24.0, 0.0, 24.0
0.0, 2.0, 10.0, 3.0, 2.0, 2.0, 23.0, 95.0, 24.0, 0.0, 24.0
0.0, 2.0, 10.0, 3.0, 2.0, 2.0, 22.0, 91.0, 23.0, 0.0, 23.0
0.0, 2.0, 10.0, 3.0, 2.0, 2.0, 21.0, 90.0, 22.0, 1.0, 22.0
-1042.0781204378216, 3.0, 18.0, 8.0, 2.0, 3.0, 3.0, 18.0, 8.0, 2.0, 3.0
1222.6458680603614, 4.0, 16.0, 7.0, 4.0, 4.0, 4.0, 21.0, 13.0, 2.0, 6.0
-1042.0781204378216, 4.0, 16.0, 7.0, 4.0, 4.0, 4.0, 20.0, 12.0, 2.0, 4.0
-1042.0781204378216, 7.0, 19.0, 8.0, 1.0, 7.0, 3.0, 19.0, 10.0, 0.0, 3.0
-1042.0781204378216, 7.0, 19.0, 8.0, 1.0, 7.0, 2.0, 10.0, 6.0, 1.0, 2.0
-1042.0781204378216, 7.0, 19.0, 8.0, 1.0, 7.0, 3.0, 18.0, 9.0, 0.0, 3.0
-1042.0781204378216, 7.0, 19.0, 8.0, 1.0, 7.0, 2.0, 8.0, 5.0, 1.0, 2.0
90.28387381127345, 8.0, 22.0, 8.0, 3.0, 8.0, 3.0, 19.0, 9.0, 4.0, 4.0
-1475.1604819954878, 8.0, 22.0, 8.0, 3.0, 8.0, 2.0, 10.0, 5.0, 0.0, 3.0
-2300.7699618639776, 8.0, 22.0, 8.0, 2.0, 8.0, 4.0, 22.0, 8.0, 2.0, 8.0
90.28387381127345, 11.0, 34.0, 11.0, 2.0, 11.0, 3.0, 12.0, 7.0, 0.0, 4.0
-1042.0781204378216, 11.0, 34.0, 11.0, 2.0, 11.0, 3.0, 11.0, 6.0, 0.0, 3.0
-1042.0781204378216, 11.0, 34.0, 11.0, 2.0, 11.0, 3.0, 9.0, 5.0, 0.0, 3.0
-1042.0781204378216, 11.0, 34.0, 11.0, 2.0, 11.0, 3.0, 8.0, 4.0, 0.0, 3.0
-1356.7510807943606, 11.0, 34.0, 11.0, 2.0, 11.0, 10.0, 34.0, 11.0, 2.0, 11.0
-1042.0781204378216, 10.0, 31.0, 10.0, 2.0, 10.0, 4.0, 14.0, 6.0, 1.0, 4.0
-1475.1604819954878, 10.0, 31.0, 10.0, 3.0, 10.0, 3.0, 12.0, 5.0, 2.0, 4.0
-1475.1604819954878, 10.0, 31.0, 10.0, 3.0, 10.0, 2.0, 11.0, 4.0, 3.0, 3.0
-1475.1604819954878, 13.0, 42.0, 13.0, 1.0, 13.0, 2.0, 5.0, 3.0, 0.0, 3.0
-1475.1604819954878, 13.0, 42.0, 13.0, 1.0, 13.0, 1.0, 4.0, 2.0, 0.0, 2.0
-1986.0970015074458, 13.0, 42.0, 13.0, 1.0, 13.0, 10.0, 42.0, 13.0, 1.0, 13.0
-1475.1604819954737, 13.0, 54.0, 13.0, 2.0, 13.0, 0.0, 4.0, 1.0, 0.0, 1.0
-1475.1604819954878, 13.0, 67.0, 13.0, 2.0, 13.0, 1.0, 6.0, 2.0, 0.0, 2.0
-1475.1604819954878, 13.0, 67.0, 13.0, 2.0, 13.0, 0.0, 1.0, 1.0, 0.0, 1.0
-1986.0970015074315, 13.0, 96.0, 13.0, 1.0, 13.0, 10.0, 96.0, 13.0, 1.0, 13.0
-1986.09700150746, 10.0, 91.0, 12.0, 3.0, 10.0, 7.0, 91.0, 12.0, 3.0, 10.0
-1986.0970015074458, 15.0, 81.0, 15.0, 0.0, 15.0, 12.0, 81.0, 15.0, 0.0, 15.0
-1042.0781204378216, 12.0, 79.0, 14.0, 1.0, 12.0, 12.0, 79.0, 14.0, 1.0, 12.0
0.0, 11.0, 63.0, 12.0, 1.0, 11.0, 11.0, 63.0, 12.0, 1.0, 11.0
-1356.7510807943677, 11.0, 61.0, 11.0, 2.0, 11.0, 10.0, 61.0, 11.0, 2.0, 11.0
-1356.7510807943677, 10.0, 58.0, 10.0, 1.0, 10.0, 9.0, 58.0, 10.0, 1.0, 10.0
-1986.0970015074315, 9.0, 53.0, 9.0, 3.0, 9.0, 6.0, 53.0, 9.0, 3.0, 9.0
-1042.0781204377931, 6.0, 51.0, 8.0, 3.0, 6.0, 6.0, 51.0, 8.0, 3.0, 6.0
0.0, 8.0, 55.0, 9.0, 7.0, 8.0, 8.0, 55.0, 9.0, 7.0, 8.0
-1356.7510807943393, 11.0, 66.0, 11.0, 0.0, 11.0, 10.0, 66.0, 11.0, 0.0, 11.0
-1986.0970015074315, 10.0, 72.0, 10.0, 1.0, 10.0, 7.0, 72.0, 10.0, 1.0, 10.0
